"velocity:0","velocity:1","velocity:2","Points:0","Points:1","Points:2"
15.226,-0.03671,0,1.4307,0.80974,0
15.256,-0.036113,0,1.3804,0.76005,0
15.29,-0.031318,0,1.3297,0.71053,0
15.326,-0.022231,0,1.2795,0.66057,0
15.365,-0.0086681,0,1.2292,0.61062,0
15.406,0.0083124,0,1.1794,0.56115,0
15.448,0.02765,0,1.1291,0.51229,0
15.491,0.049087,0,1.078,0.46437,0
15.542,0.076641,0,1.0267,0.41497,0
16.517,-0.8975,0,1.3775,0.15102,0
16.803,-0.4812,0,1.3559,0.1525,0
16.709,-0.71555,0,1.3658,0.15017,0
16.728,0.026734,0,1.332,0.16487,0
16.82,-0.15003,0,1.3413,0.15865,0
16.682,0.32724,0,1.3142,0.16316,0
16.457,0.70651,0,1.2896,0.15862,0
16.619,0.61154,0,1.2995,0.15661,0
16.278,0.77084,0,1.279,0.16026,0
16.058,0.64628,0,1.2678,0.17203,0
15.862,0.55203,0,1.2521,0.1812,0
15.713,0.42176,0,1.2325,0.19155,0
15.63,0.24717,0,1.2099,0.20298,0
15.554,0.029485,0,1.1819,0.19933,0
15.717,-0.43424,0,1.1379,0.18698,0
15.536,-0.30183,0,1.1562,0.18522,0
15.989,-0.23083,0,1.1129,0.21578,0
16.068,-0.11018,0,1.0894,0.22896,0
15.968,0.093153,0,1.0473,0.25732,0
15.809,0.16234,0,1.0158,0.28602,0
15.88,-0.4042,0,1.1245,0.1946,0
15.586,0.12498,0,0.97495,0.36576,0
15.642,0.18456,0,0.96413,0.31798,0
14.332,-0.31901,0,1.4753,0.13843,0
14.223,-0.61459,0,1.465,0.13257,0
13.938,-0.74669,0,1.4644,0.12333,0
13.995,-0.27204,0,1.4785,0.12872,0
14.112,-0.42208,0,1.4725,0.13126,0
14.102,-0.16392,0,1.4826,0.1321,0
12.98,6.7954,0,0.61313,-0.10053,0
13.152,7.0403,0,0.60908,-0.1004,0
13.851,8.462,0,0.59259,-0.098556,0
13.211,7.8834,0,0.60086,-0.095728,0
13.361,8.2775,0,0.59671,-0.095154,0
13.055,7.5227,0,0.60498,-0.096155,0
14.039,8.8418,0,0.58844,-0.098052,0
13.852,9.5,0,0.58427,-0.093614,0
13.609,10.282,0,0.58011,-0.089279,0
13.807,10.98,0,0.57602,-0.089104,0
12.578,6.7466,0,0.61716,-0.096577,0
12.138,5.8385,0,0.63354,-0.10015,0
11.787,5.8023,0,0.63759,-0.096129,0
12.102,6.1726,0,0.62932,-0.096387,0
12.048,6.5067,0,0.62519,-0.092557,0
12.195,6.6974,0,0.62117,-0.092603,0
11.791,-3.1552,0,0.70623,-0.082327,0
11.712,-2.605,0,0.70221,-0.082264,0
11.761,-1.9146,0,0.69817,-0.086244,0
11.665,-1.2699,0,0.69416,-0.08648,0
11.442,-0.70619,0,0.69017,-0.082772,0
12.091,-4.8876,0,0.72217,-0.0849,0
12.103,-4.054,0,0.71416,-0.087033,0
12.021,-4.5183,0,0.71818,-0.083982,0
11.866,-3.6582,0,0.71023,-0.082554,0
11.219,-0.12896,0,0.6862,-0.078953,0
11.112,0.57172,0,0.68223,-0.078998,0
11.103,1.4119,0,0.67823,-0.082998,0
11.075,2.2962,0,0.67413,-0.087034,0
11.038,3.1994,0,0.66992,-0.091052,0
11.031,4.1108,0,0.6651,-0.095103,0
11.182,4.6899,0,0.66005,-0.099063,0
11.311,4.9713,0,0.65529,-0.099202,0
11.313,5.2891,0,0.65037,-0.095724,0
11.294,5.5917,0,0.64585,-0.091983,0
11.447,5.7608,0,0.64162,-0.092113,0
9.6071,-4.4501,0,0.76995,-0.00044839,0
9.6075,-4.8228,0,0.76381,-0.00946,0
9.6698,-5.2781,0,0.75746,-0.02305,0
9.8317,-5.4532,0,0.753,-0.030853,0
10.077,-5.4727,0,0.74692,-0.037012,0
10.184,-5.5544,0,0.74582,-0.041462,0
10.321,-5.6216,0,0.7444,-0.045982,0
10.596,-5.5222,0,0.73807,-0.05105,0
10.759,-5.5571,0,0.73691,-0.055434,0
10.934,-5.59,0,0.73592,-0.059842,0
11.119,-5.6264,0,0.7352,-0.064274,0
11.356,-5.4619,0,0.73065,-0.068678,0
11.558,-5.2346,0,0.72641,-0.072802,0
11.725,-4.9301,0,0.72227,-0.07662,0
11.907,-4.9115,0,0.72221,-0.080765,0
9.6691,-4.0452,0,0.77599,0.0078746,0
9.3834,-3.3744,0,0.79145,0.01579,0
9.7118,-3.5873,0,0.78341,0.015385,0
6.9865,-2.0446,0,0.83039,0.0083064,0
7.4507,-1.0658,0,0.83875,0.016736,0
8.0067,-0.18984,0,0.8469,0.024976,0
8.6074,0.59389,0,0.85499,0.03307,0
9.2435,1.286,0,0.863,0.041079,0
9.2719,1.95,0,0.87101,0.041089,0
7.4084,-2.4904,0,0.82275,0.0085087,0
7.839,-2.8513,0,0.81502,0.0088495,0
8.7117,-2.8327,0,0.80723,0.016447,0
9.0416,-3.1328,0,0.79935,0.016102,0
9.2843,2.5317,0,0.87898,0.041168,0
9.2671,2.9666,0,0.88683,0.041373,0
10.107,3.3472,0,0.89543,0.049606,0
11.05,3.6067,0,0.90445,0.058463,0
12.23,3.7404,0,0.92153,0.068905,0
12.067,3.7134,0,0.91289,0.067639,0
12.57,3.5163,0,0.9467,0.071416,0
12.474,3.6414,0,0.93848,0.070795,0
12.667,3.3379,0,0.95484,0.071967,0
13.819,2.7852,0,0.9709,0.080666,0
13.731,3.0678,0,0.96287,0.080322,0
12.363,3.714,0,0.93009,0.069964,0
13.023,1.2394,0,1.003,0.073065,0
14.128,0.71785,0,1.0111,0.081588,0
12.983,1.7027,0,0.99498,0.072957,0
12.937,2.125,0,0.98694,0.072868,0
13.883,2.458,0,0.97889,0.080802,0
15.242,-0.31421,0,1.0268,0.090381,0
15.209,0.18928,0,1.0191,0.090168,0
11.751,-3.4353,0,1.0866,0.068096,0
12.486,-3.1659,0,1.0945,0.076106,0
12.671,-2.5113,0,1.1112,0.083806,0
12.981,-2.7137,0,1.1029,0.083986,0
12.884,-3.2474,0,1.0789,0.076193,0
13.035,-3.0809,0,1.0714,0.076197,0
13.141,-2.7778,0,1.0639,0.076063,0
13.195,-2.3763,0,1.0566,0.075745,0
14.247,-1.348,0,1.0418,0.082759,0
14.255,-1.8291,0,1.0492,0.08323,0
11.287,-1.6615,0,1.1357,0.067557,0
11.73,-2.1128,0,1.1278,0.075692,0
12.412,-2.2924,0,1.1196,0.083665,0
15.263,-0.81555,0,1.0344,0.090631,0
11.782,-1.2024,0,1.1449,0.075378,0
12.276,-0.7396,0,1.1544,0.08335,0
12.755,-0.27877,0,1.1643,0.091423,0
13.216,0.17356,0,1.175,0.099416,0
13.581,0.17546,0,1.1771,0.10811,0
14.085,0.75517,0,1.1952,0.11635,0
13.986,0.47895,0,1.1869,0.11647,0
15.276,1.6606,0,1.2605,0.11915,0
13.814,1.7909,0,1.2357,0.10142,0
14.47,1.7746,0,1.2439,0.10963,0
15.094,1.6823,0,1.2522,0.11821,0
13.711,1.6805,0,1.2275,0.10095,0
13.635,1.5402,0,1.2194,0.1007,0
14.004,1.2996,0,1.2113,0.10839,0
14.203,0.99096,0,1.2034,0.11624,0
15.198,0.09294,0,1.334,0.10593,0
15.954,-0.21343,0,1.3415,0.11606,0
15.549,0.35717,0,1.3264,0.11098,0
16.021,0.4538,0,1.3222,0.11851,0
15.951,0.76513,0,1.3122,0.11863,0
15.273,1.3403,0,1.2936,0.11144,0
15.714,1.3853,0,1.2855,0.12011,0
15.873,1.0236,0,1.3029,0.11895,0
16.02,1.3631,0,1.2773,0.12923,0
15.855,1.4498,0,1.2689,0.12884,0
16.482,-0.47401,0,1.3491,0.12565,0
16.738,-0.66002,0,1.3568,0.13502,0
16.747,-0.789,0,1.3647,0.14302,0
16.633,-0.88569,0,1.3725,0.14745,0
14.361,12.948,0,0.56393,-0.08843,0
14.83,12.204,0,0.56797,-0.092613,0
13.741,13.327,0,0.55987,-0.084301,0
13.842,13.278,0,0.55582,-0.084142,0
13.996,11.75,0,0.572,-0.088852,0
11.929,-6.9657,0,0.37714,-0.10652,0
11.711,-6.0794,0,0.37298,-0.10279,0
11.426,-4.8492,0,0.36892,-0.10287,0
10.786,-2.006,0,0.36085,-0.10688,0
10.438,-0.47544,0,0.35671,-0.1109,0
11.16,-3.569,0,0.3649,-0.10288,0
11.376,4.1475,0,0.32009,-0.11148,0
11.595,4.1895,0,0.31636,-0.11138,0
11.878,4.0027,0,0.31219,-0.1153,0
12.184,3.8279,0,0.30758,-0.11927,0
12.47,3.6623,0,0.30318,-0.12317,0
12.743,3.4989,0,0.29886,-0.12711,0
13.004,3.3356,0,0.29467,-0.13109,0
10.261,0.76635,0,0.35258,-0.1109,0
10.052,1.996,0,0.34838,-0.11493,0
10.04,2.8876,0,0.34423,-0.11498,0
10.137,3.4914,0,0.34017,-0.11495,0
10.394,3.5414,0,0.33609,-0.11872,0
10.989,3.4376,0,0.32814,-0.12124,0
10.673,3.6024,0,0.33208,-0.11846,0
11.123,3.7233,0,0.32521,-0.11742,0
11.174,3.9092,0,0.32389,-0.11471,0
12.622,-9.2579,0,0.38528,-0.102,0
12.315,-8.3054,0,0.38116,-0.10235,0
14.081,-11.301,0,0.40946,-0.10332,0
13.965,-11.017,0,0.40554,-0.10726,0
13.786,-10.647,0,0.4017,-0.11122,0
13.492,-10.62,0,0.39771,-0.10791,0
13.202,-10.436,0,0.39359,-0.10472,0
14.722,-11.721,0,0.421,-0.10324,0
14.336,-11.755,0,0.41729,-0.099327,0
14.148,-11.594,0,0.41343,-0.099376,0
12.92,-10.061,0,0.38939,-0.10152,0
14.763,-12.221,0,0.42496,-0.099244,0
16.25,-16.524,0,0.45958,-0.092697,0
16.061,-16.694,0,0.45573,-0.092601,0
16.483,-16.446,0,0.45191,-0.096363,0
16.173,-16.158,0,0.44808,-0.096092,0
16.309,-15.244,0,0.44423,-0.099692,0
15.524,-14.795,0,0.44046,-0.09557,0
15.232,-13.974,0,0.43664,-0.095411,0
14.974,-13.294,0,0.43281,-0.09533,0
14.742,-12.806,0,0.42897,-0.09527,0
16.433,-16.182,0,0.46346,-0.092759,0
18.81,-13.685,0,0.47551,-0.10082,0
17.682,-14.79,0,0.4714,-0.096782,0
16.606,-15.669,0,0.46739,-0.092775,0
15.379,8.1809,0,0.53139,-0.086655,0
15.512,6.7047,0,0.52735,-0.086642,0
16.817,4.9561,0,0.52328,-0.090599,0
18.091,3.1294,0,0.51923,-0.094555,0
19.271,1.238,0,0.51509,-0.098412,0
20.348,-0.6383,0,0.51092,-0.10225,0
19.302,-2.3543,0,0.50694,-0.098182,0
19.251,-4.1377,0,0.5029,-0.098059,0
20.208,-5.7219,0,0.49907,-0.10191,0
20.305,-8.4055,0,0.49223,-0.10331,0
19.355,-10.201,0,0.48768,-0.1002,0
18.26,-11.765,0,0.48347,-0.096594,0
18.106,-12.93,0,0.47945,-0.096769,0
14.971,12.316,0,0.54782,-0.08764,0
15.955,11.387,0,0.54351,-0.090778,0
16.12,10.433,0,0.53942,-0.090602,0
13.915,12.985,0,0.55176,-0.083856,0
15.229,9.4945,0,0.53544,-0.086651,0
15.149,-0.010633,0,1.5934,1.0031,0
15.166,-0.01955,0,1.5387,0.95534,0
15.186,-0.025521,0,1.4851,0.9075,0
15.208,-0.029438,0,1.4332,0.85895,0
15.233,-0.030383,0,1.3826,0.8097,0
15.261,-0.027965,0,1.3323,0.76014,0
15.292,-0.021513,0,1.2821,0.71027,0
15.326,-0.011085,0,1.2318,0.66036,0
15.362,0.0028966,0,1.1816,0.61057,0
15.4,0.019352,0,1.1312,0.56092,0
15.439,0.037763,0,1.0809,0.51197,0
15.48,0.059894,0,1.0302,0.46304,0
15.523,0.091581,0,0.9799,0.41292,0
16.836,-0.5755,0,1.3563,0.14353,0
16.891,-0.28343,0,1.3462,0.15067,0
16.81,0.19083,0,1.3238,0.15857,0
16.899,0.032774,0,1.3323,0.15386,0
16.757,0.48942,0,1.309,0.15425,0
16.497,0.89753,0,1.2876,0.14824,0
16.651,0.78509,0,1.297,0.14695,0
16.32,0.97678,0,1.2782,0.14906,0
16.099,0.83115,0,1.2683,0.15974,0
15.871,0.7326,0,1.2544,0.16679,0
15.645,0.59847,0,1.2349,0.17315,0
15.576,0.37861,0,1.2164,0.18669,0
15.508,0.17105,0,1.1948,0.1919,0
15.425,-0.11485,0,1.1719,0.18291,0
15.675,-0.57926,0,1.1308,0.175,0
15.492,-0.58359,0,1.1414,0.16972,0
16.017,-0.36928,0,1.1098,0.19723,0
16.149,-0.23337,0,1.0911,0.20784,0
16.216,0.050813,0,1.0525,0.22338,0
16.249,-0.068695,0,1.0662,0.21307,0
16.159,0.16723,0,1.0332,0.23042,0
15.94,0.21518,0,1.0131,0.2565,0
15.76,0.24724,0,0.97877,0.28038,0
15.838,-0.54308,0,1.119,0.17959,0
15.541,0.13724,0,0.92649,0.36769,0
15.555,0.18372,0,0.91335,0.32696,0
12.737,6.9631,0,0.61312,-0.096544,0
12.896,7.2163,0,0.60906,-0.096418,0
13.51,8.6718,0,0.59255,-0.094561,0
12.917,8.0546,0,0.60085,-0.091824,0
13.04,8.4562,0,0.59668,-0.091191,0
12.778,7.689,0,0.60498,-0.092207,0
13.67,9.0635,0,0.58841,-0.09404,0
13.437,9.7129,0,0.58425,-0.089592,0
13.133,10.466,0,0.5801,-0.085268,0
13.272,11.173,0,0.57601,-0.085085,0
12.342,6.8963,0,0.61716,-0.092627,0
11.945,5.9884,0,0.63341,-0.096269,0
11.598,5.9456,0,0.63743,-0.092249,0
11.899,6.3196,0,0.62922,-0.092482,0
11.828,6.6459,0,0.62517,-0.088587,0
11.965,6.837,0,0.62116,-0.088618,0
11.642,-3.2207,0,0.70623,-0.078457,0
11.572,-2.6778,0,0.7022,-0.078448,0
11.631,-2.0066,0,0.69818,-0.082433,0
11.541,-1.3716,0,0.69416,-0.082606,0
11.32,-0.81254,0,0.69019,-0.078869,0
11.944,-4.1117,0,0.71422,-0.083145,0
11.849,-4.5557,0,0.71822,-0.07996,0
11.714,-3.7146,0,0.71025,-0.078738,0
11.1,-0.23647,0,0.68623,-0.074998,0
10.997,0.46323,0,0.68223,-0.074998,0
10.998,1.2936,0,0.67823,-0.078998,0
10.98,2.1582,0,0.67419,-0.083013,0
10.947,3.059,0,0.67003,-0.087042,0
10.928,3.948,0,0.66567,-0.091078,0
11.017,4.7165,0,0.66027,-0.095005,0
11.155,5.1093,0,0.65481,-0.095511,0
11.138,5.4415,0,0.65003,-0.09185,0
11.109,5.7391,0,0.64567,-0.08809,0
11.261,5.9016,0,0.64147,-0.08823,0
9.8936,-4.2072,0,0.76885,0.0071426,0
9.7806,-4.5841,0,0.76353,-0.002386,0
9.7923,-4.8829,0,0.75729,-0.010874,0
9.7584,-5.0306,0,0.75623,-0.016174,0
9.834,-5.314,0,0.75246,-0.026922,0
9.8167,-5.1523,0,0.75309,-0.021089,0
10.005,-5.3812,0,0.74753,-0.032705,0
10.203,-5.3836,0,0.74167,-0.037923,0
10.311,-5.4373,0,0.74063,-0.042231,0
10.444,-5.4838,0,0.73939,-0.04662,0
10.671,-5.3906,0,0.73338,-0.051338,0
10.828,-5.4076,0,0.73241,-0.055674,0
10.991,-5.4248,0,0.73166,-0.059927,0
11.168,-5.4434,0,0.73108,-0.064283,0
11.373,-5.2304,0,0.72657,-0.068505,0
11.544,-4.9436,0,0.72233,-0.07243,0
11.676,-4.5898,0,0.71829,-0.07589,0
9.9954,-3.7873,0,0.77552,0.015365,0
9.8027,-3.056,0,0.79137,0.023273,0
10.08,-3.3046,0,0.78347,0.022953,0
7.7483,-1.6189,0,0.83088,0.016712,0
8.1877,-0.80171,0,0.83897,0.024941,0
8.6898,-0.052573,0,0.84699,0.033068,0
9.2364,0.62736,0,0.85499,0.04107,0
9.9221,1.8848,0,0.87101,0.049082,0
9.8338,1.2346,0,0.86299,0.049069,0
8.0628,-2.0813,0,0.82303,0.016688,0
8.3847,-2.4808,0,0.81515,0.016629,0
9.2012,-2.5077,0,0.80724,0.024177,0
9.4974,-2.8014,0,0.79932,0.023678,0
10.024,2.5041,0,0.87905,0.049178,0
10.092,3.0055,0,0.88715,0.049335,0
10.949,3.3645,0,0.8959,0.057683,0
11.873,3.5712,0,0.90437,0.066402,0
13.04,3.7011,0,0.92132,0.076325,0
12.818,3.6267,0,0.91283,0.07522,0
13.489,3.487,0,0.94662,0.079025,0
13.352,3.6179,0,0.93832,0.078198,0
13.613,3.3026,0,0.95479,0.079716,0
14.758,2.7338,0,0.9709,0.088497,0
14.653,3.0178,0,0.96284,0.088099,0
13.205,3.6912,0,0.92985,0.077278,0
14.068,1.2069,0,1.0031,0.081309,0
15.16,0.68795,0,1.0112,0.089933,0
14.002,1.6648,0,0.99503,0.081052,0
13.938,2.0835,0,0.98694,0.080874,0
14.847,2.4034,0,0.97897,0.088772,0
16.19,0.16124,0,1.0193,0.098632,0
16.216,-0.3182,0,1.027,0.098824,0
12.7,-3.2683,0,1.0866,0.076154,0
13.297,-2.9047,0,1.0946,0.084108,0
13.617,-2.3922,0,1.1031,0.091919,0
13.26,-2.2175,0,1.1116,0.091766,0
13.835,-3.0444,0,1.0788,0.084272,0
14.032,-2.909,0,1.0713,0.084273,0
14.165,-2.6426,0,1.0639,0.084092,0
14.242,-2.2696,0,1.0565,0.08377,0
15.265,-1.2953,0,1.0418,0.090915,0
15.247,-1.7461,0,1.0491,0.091307,0
11.719,-1.6885,0,1.1363,0.075507,0
12.239,-2.0199,0,1.1284,0.083593,0
12.955,-2.0606,0,1.1203,0.091628,0
16.185,-0.79024,0,1.0345,0.098722,0
12.198,-1.2249,0,1.1458,0.083452,0
12.667,-0.75626,0,1.1556,0.091493,0
13.132,-0.28188,0,1.1659,0.099728,0
13.902,0.11999,0,1.1778,0.11673,0
13.492,-0.27302,0,1.1676,0.10817,0
14.362,0.67801,0,1.1963,0.12488,0
14.268,0.40666,0,1.1874,0.12511,0
15.652,1.5145,0,1.2604,0.1275,0
14.332,1.7099,0,1.2357,0.10907,0
14.918,1.6639,0,1.244,0.11735,0
15.45,1.5397,0,1.2522,0.12624,0
14.211,1.608,0,1.2276,0.10868,0
14.104,1.4718,0,1.2195,0.10846,0
14.334,1.1949,0,1.2117,0.11621,0
14.459,0.89654,0,1.2046,0.12424,0
15.742,0.086019,0,1.3335,0.11325,0
16.395,-0.19538,0,1.3407,0.12365,0
16.381,0.67657,0,1.3127,0.12652,0
16.474,0.39888,0,1.3221,0.12689,0
15.818,1.22,0,1.2942,0.11983,0
16.149,1.2475,0,1.2859,0.12894,0
16.334,0.90537,0,1.3036,0.12758,0
16.084,1.2571,0,1.269,0.13842,0
16.264,1.1846,0,1.2776,0.13879,0
16.762,-0.42653,0,1.3485,0.13373,0
13.63,13.12,0,0.56393,-0.084431,0
14.183,12.455,0,0.56796,-0.088624,0
12.942,13.427,0,0.55986,-0.0803,0
12.963,13.382,0,0.5558,-0.080094,0
13.393,11.949,0,0.57196,-0.084807,0
12.009,-7.2377,0,0.37706,-0.10261,0
11.808,-6.345,0,0.37295,-0.098813,0
11.537,-5.1116,0,0.36891,-0.098873,0
10.912,-2.2386,0,0.36085,-0.10289,0
10.561,-0.67383,0,0.35671,-0.10691,0
11.281,-3.8187,0,0.3649,-0.09888,0
11.135,4.1366,0,0.32392,-0.11117,0
11.336,4.3991,0,0.32008,-0.1073,0
11.574,4.4289,0,0.31601,-0.10731,0
11.84,4.2308,0,0.31209,-0.11134,0
12.13,4.0497,0,0.30775,-0.11527,0
12.424,3.8809,0,0.30323,-0.11915,0
12.709,3.7168,0,0.29872,-0.12304,0
12.978,3.5519,0,0.29437,-0.12696,0
10.375,0.63054,0,0.35254,-0.10692,0
10.141,1.9289,0,0.34839,-0.11097,0
10.101,2.9091,0,0.34424,-0.11103,0
10.16,3.6259,0,0.34009,-0.11105,0
10.345,3.7937,0,0.33611,-0.11485,0
10.915,3.6594,0,0.32849,-0.1179,0
10.616,3.8786,0,0.33209,-0.1147,0
10.901,3.8962,0,0.32801,-0.11452,0
12.659,-9.5065,0,0.38517,-0.098155,0
12.374,-8.5628,0,0.38108,-0.098466,0
13.973,-11.481,0,0.40949,-0.099496,0
13.89,-11.217,0,0.40555,-0.10348,0
13.742,-10.88,0,0.40164,-0.1075,0
13.465,-10.853,0,0.39762,-0.10419,0
13.194,-10.669,0,0.39347,-0.10098,0
14.541,-11.964,0,0.42114,-0.099293,0
14.166,-11.946,0,0.41738,-0.095417,0
14.005,-11.765,0,0.41348,-0.095507,0
12.934,-10.296,0,0.38928,-0.097731,0
14.533,-12.455,0,0.4251,-0.095294,0
15.466,-16.673,0,0.45958,-0.088697,0
15.332,-16.846,0,0.45571,-0.088609,0
15.847,-16.677,0,0.45192,-0.092407,0
15.605,-16.418,0,0.44811,-0.092168,0
15.841,-15.588,0,0.44427,-0.095774,0
15.089,-15.069,0,0.44051,-0.091679,0
14.854,-14.229,0,0.4367,-0.09152,0
14.645,-13.525,0,0.43289,-0.091423,0
14.458,-13.015,0,0.42906,-0.091376,0
15.596,-16.331,0,0.46346,-0.088756,0
17.901,-13.944,0,0.47541,-0.096793,0
16.779,-14.986,0,0.4714,-0.092778,0
15.717,-15.816,0,0.46739,-0.088774,0
14.208,8.3036,0,0.53139,-0.082655,0
14.306,6.8163,0,0.52735,-0.082643,0
15.624,5.0821,0,0.5233,-0.086617,0
16.921,3.2335,0,0.51922,-0.090544,0
18.156,1.3442,0,0.51514,-0.094426,0
19.3,-0.5594,0,0.51099,-0.098264,0
18.177,-2.2982,0,0.50706,-0.094191,0
18.165,-4.072,0,0.50313,-0.094184,0
19.218,-5.6999,0,0.49932,-0.098134,0
20.19,-7.0136,0,0.49592,-0.1022,0
19.344,-8.786,0,0.49166,-0.099476,0
18.335,-10.463,0,0.48744,-0.096205,0
17.228,-11.965,0,0.48338,-0.092596,0
17.11,-13.131,0,0.4794,-0.092749,0
13.942,12.462,0,0.54771,-0.083428,0
14.974,11.61,0,0.5438,-0.086965,0
15.08,10.637,0,0.53953,-0.086704,0
12.966,13.086,0,0.55172,-0.079782,0
14.104,9.6266,0,0.53545,-0.082673,0
15.16,-0.0095784,0,1.5438,1.0031,0
15.176,-0.017198,0,1.4893,0.9555,0
15.194,-0.022078,0,1.4367,0.90735,0
15.215,-0.024553,0,1.3851,0.85902,0
15.238,-0.024007,0,1.3349,0.80937,0
15.265,-0.020021,0,1.285,0.75971,0
15.293,-0.012256,0,1.2348,0.70996,0
15.324,-0.0012606,0,1.1845,0.66014,0
15.357,0.012384,0,1.1342,0.61035,0
15.392,0.027804,0,1.0837,0.56081,0
15.428,0.045649,0,1.0334,0.51182,0
15.463,0.068465,0,0.98259,0.46249,0
15.492,0.099437,0,0.93138,0.41478,0
16.89,-0.36431,0,1.3477,0.14211,0
16.942,-0.085329,0,1.3374,0.14715,0
16.857,0.35579,0,1.3173,0.15178,0
16.929,0.20157,0,1.3252,0.14894,0
16.77,0.65516,0,1.3058,0.1447,0
16.419,1.0874,0,1.2865,0.13827,0
16.549,0.95224,0,1.2955,0.13751,0
16.132,1.0383,0,1.2689,0.14872,0
15.916,0.8923,0,1.2579,0.15709,0
15.687,0.78526,0,1.2432,0.16154,0
15.484,0.50202,0,1.2185,0.17281,0
15.434,0.29228,0,1.2017,0.18035,0
15.369,0.064476,0,1.1839,0.17942,0
15.235,-0.44192,0,1.1581,0.16425,0
15.227,-0.21734,0,1.169,0.1675,0
15.261,-0.6488,0,1.1469,0.15972,0
15.567,-0.71401,0,1.1243,0.16274,0
15.397,-0.7673,0,1.1322,0.15803,0
15.956,-0.50265,0,1.1065,0.18043,0
16.13,-0.34886,0,1.0939,0.19297,0
16.261,-0.1892,0,1.0744,0.19981,0
16.393,0.14626,0,1.036,0.19904,0
16.398,-0.0014972,0,1.0476,0.19013,0
16.367,0.34009,0,1.0169,0.20059,0
16.108,0.30919,0,1.0075,0.2294,0
15.907,0.36831,0,0.98029,0.24309,0
15.612,0.28154,0,0.92871,0.28098,0
15.703,0.36514,0,0.94398,0.25885,0
15.713,-0.65979,0,1.1145,0.1659,0
15.529,0.23408,0,0.89647,0.29191,0
15.496,0.12955,0,0.87744,0.36939,0
15.501,0.1598,0,0.86647,0.32879,0
12.49,7.1161,0,0.61313,-0.092599,0
12.635,7.376,0,0.60907,-0.09246,0
13.155,8.8588,0,0.59252,-0.09051,0
12.62,8.1992,0,0.60089,-0.087965,0
12.718,8.606,0,0.59668,-0.087315,0
12.5,7.8309,0,0.60503,-0.088338,0
13.287,9.259,0,0.58839,-0.090008,0
13.006,9.8857,0,0.58425,-0.085556,0
12.648,10.596,0,0.58011,-0.081274,0
12.728,11.305,0,0.57601,-0.081068,0
12.101,7.0369,0,0.61716,-0.088632,0
11.748,6.1322,0,0.63333,-0.092372,0
11.405,6.0817,0,0.63736,-0.088346,0
11.689,6.4581,0,0.6292,-0.088535,0
11.606,6.7767,0,0.62517,-0.084607,0
11.734,6.9672,0,0.62116,-0.084626,0
11.494,-3.28,0,0.70623,-0.074615,0
11.429,-2.7475,0,0.70221,-0.07461,0
11.497,-2.0909,0,0.69818,-0.078584,0
11.413,-1.4674,0,0.69418,-0.078739,0
11.195,-0.91036,0,0.6902,-0.074942,0
11.782,-4.16,0,0.71426,-0.079232,0
11.558,-3.7657,0,0.71026,-0.074859,0
10.976,-0.33358,0,0.68623,-0.070998,0
10.88,0.36135,0,0.68223,-0.070998,0
10.89,1.1814,0,0.67823,-0.074998,0
10.882,2.0308,0,0.67423,-0.078998,0
10.859,2.9088,0,0.67018,-0.082997,0
10.832,3.7913,0,0.66602,-0.086907,0
10.845,4.5467,0,0.66187,-0.090475,0
10.997,5.255,0,0.65422,-0.091722,0
10.955,5.5867,0,0.64985,-0.087928,0
10.921,5.884,0,0.64554,-0.084178,0
11.07,6.0387,0,0.64139,-0.084325,0
10.014,-4.4192,0,0.762,0.0050866,0
10.233,-4.0317,0,0.76718,0.015731,0
9.8833,-4.7245,0,0.75782,-0.0047,0
9.9106,-4.9346,0,0.7519,-0.011374,0
9.8986,-5.0379,0,0.75044,-0.01631,0
9.9709,-5.2927,0,0.74743,-0.028828,0
9.8654,-5.2188,0,0.75116,-0.024212,0
9.9178,-5.1239,0,0.74871,-0.020483,0
10.121,-5.3249,0,0.74236,-0.033724,0
10.29,-5.3138,0,0.73658,-0.038598,0
10.4,-5.3439,0,0.73552,-0.042822,0
10.53,-5.3688,0,0.73438,-0.047121,0
10.716,-5.2428,0,0.72883,-0.051469,0
10.867,-5.2371,0,0.728,-0.055736,0
11.025,-5.2327,0,0.72736,-0.059943,0
11.198,-5.227,0,0.72682,-0.064286,0
11.368,-4.9551,0,0.72243,-0.068224,0
11.505,-4.6121,0,0.71829,-0.071824,0
11.62,-4.2023,0,0.71428,-0.075295,0
10.301,-3.5753,0,0.77557,0.02272,0
10.219,-2.7828,0,0.79129,0.030736,0
10.442,-3.0793,0,0.78339,0.030444,0
8.4003,-1.3291,0,0.83104,0.024804,0
8.8159,-0.61816,0,0.83902,0.032981,0
9.2846,0.035386,0,0.84698,0.041067,0
9.8008,0.63159,0,0.85498,0.049061,0
10.371,1.1612,0,0.863,0.057077,0
10.482,1.7586,0,0.87102,0.057096,0
8.6474,-1.7763,0,0.82312,0.024719,0
8.9152,-2.1665,0,0.81519,0.024523,0
9.6971,-2.2068,0,0.8072,0.03184,0
9.9669,-2.4959,0,0.79926,0.031315,0
10.655,2.3889,0,0.87922,0.057196,0
10.826,2.9494,0,0.88747,0.05736,0
11.671,3.2547,0,0.89595,0.065721,0
12.541,3.4032,0,0.90425,0.074315,0
13.705,3.5768,0,0.92122,0.083723,0
13.379,3.4039,0,0.91242,0.08293,0
14.352,3.4369,0,0.94656,0.0866,0
